,timestamp,open,high,low,close,volume,sma_5,sma_20,sma_50,sma_200,macd,macd_signal,bb_upper_band,bb_lower_band,bb_mavg,roc,rsi,stoch,stoch_signal,stoch_rsi,awesome_osc,ultimate_osc
29,1626048000000,34263.5,34702.9,32630.4,33089.4,4117.53539976,33511.0,33946.225,,,-777.5416768913274,,35930.991104985675,31961.458895014322,33946.225,-5.581331644095943,42.80664807619427,22.260904273011555,34.466546090702,0.2631841176159521,,47.249040586561556
30,1626134400000,33089.0,33341.0,32195.0,32725.2,3605.48200495,33480.9,33898.735,,,-812.7341250742393,,35951.47538813973,31845.99461186028,33898.735,-2.313127423500222,41.477251877619715,15.936324456291596,28.8310414144724,0.11961315755405488,,46.71760706144057
31,1626220800000,32725.2,33170.0,31575.4,32819.3,4379.42305702,33281.48,33806.805,,,-823.5380759289474,,35879.896480350064,31733.713519649937,33806.805,-2.8767674615434653,41.97863020052236,28.32581864553448,22.174349124945877,0.18120109159899378,,52.87685433373912
32,1626307200000,32819.3,33184.0,31150.0,31868.5,4180.08632143,32953.18000000001,33820.825,,,-898.4649539384336,,35836.71113852569,31804.938861474307,33820.825,-8.094257567368025,38.398948537054785,14.916542102640749,19.726228401488942,0.0,,52.091423157452645
33,1626393600000,31877.8,32246.9,31026.0,31389.1,3316.32314459,32378.3,33776.095,,,-985.1721665790465,-874.5790997782507,35959.18924301839,31593.000756981615,33776.095,-11.012737535330853,36.69964280873514,7.349012305699448,16.863791017958224,0.0,-1976.8473529411785,46.693488664760935
34,1626480000000,31383.4,31950.9,31173.6,31520.2,2846.31356992,32064.46,33616.884999999995,,,-1031.4200150401666,-905.9472828306339,35964.217867980165,31269.55213201982,33616.884999999995,-6.422987973411462,37.51401725713432,10.002428756476693,10.755994388272297,0.06817867623246736,-2235.7832352941114,46.346953262693425
35,1626566400000,31520.2,32447.0,31112.0,31778.1,3325.38259467,31875.04,33481.255000000005,,,-1035.3267907286172,-931.8231844102306,35922.54669291587,31039.963307084134,33481.255000000005,-7.158946491958459,39.17190651200277,17.66446673086406,11.671969264346734,0.2321375893367082,-2195.1420588235233,44.30603676758135
36,1626652800000,31778.2,31893.0,30400.0,30833.3,3335.89495173,31477.840000000004,33227.475,,,-1101.9577199349078,-965.8500915151661,35661.798122245695,30793.151877754302,33227.475,-8.946395454599157,35.46009408321004,9.219148936170198,12.295348141170317,0.0,-2167.039411764701,46.27175201290431
37,1626739200000,30833.4,31056.4,29272.0,29782.5,5621.45293025,31060.640000000003,32964.33,,,-1225.4280180887254,-1017.765676829878,35677.54731315427,30251.112686845736,32964.33,-9.408773045136673,31.84576373840109,8.824088638445712,11.902568101826658,0.0,-2298.8802941176473,43.70111024480206
38,1626825600000,29783.6,32844.8,29481.8,32144.0,6911.48800749,31211.619999999995,32896.525,,,-1119.8172486298863,-1038.1759911898798,35620.55445643032,30172.495543569683,32896.525,-4.945529388107549,45.331575356728784,52.88257931466238,23.641938963092766,0.8698350676800859,-2178.6338235294097,49.15846891166682
39,1626912000000,32144.1,32600.0,31717.0,32289.7,3146.42471514,31365.52,32821.44,,,-1012.689526135011,-1033.078698178906,35525.376484757006,30117.503515243,32821.44,-3.6415995225305857,46.04099700200134,55.5653759045462,39.09068128588476,0.915592775283738,-1927.1073529411733,51.42696285639626
40,1626998400000,32289.8,33640.0,31964.0,33634.7,3248.74036973,31736.840000000004,32769.415,,,-809.9234811474598,-988.4476547726168,35366.613346122234,30172.216653877767,32769.415,-1.8351890495717103,52.20669634602039,80.33106851534728,62.926341244851955,1.0,-1638.788235294116,57.902490566660965
41,1627084800000,33634.7,34494.6,33399.9,34256.7,3775.28197007,32421.519999999997,32718.564999999995,,,-592.2130643492637,-909.2007366879462,35152.32978343739,30284.800216562602,32718.564999999995,3.5277158244029674,54.780060166596805,91.78405052569548,75.89349831519633,1.0,-1054.641176470588,59.92438581056467
42,1627171200000,34256.7,35400.0,33848.3,35388.4,4124.18296697,33542.7,32803.8,,,-324.6152954692079,-792.2836484441987,35474.65336025774,30132.946639742262,32803.8,8.138070966716784,59.09555191880191,99.81070496083552,90.64194133395942,1.0,-195.80117647058069,63.91158884026972
43,1627257600000,35385.1,40569.7,35208.0,37242.9,14005.47588008,34562.479999999996,32954.520000000004,,,36.67771770428226,-626.4913752145026,36206.866743875886,29702.173256124122,32954.520000000004,13.478654328398223,64.99150428077823,70.5532984589784,87.38268464850313,1.0,948.048529411768,59.38742403252541
44,1627344000000,37242.0,39554.0,36345.0,39465.5,5662.53372956,35997.64,33234.655,,,496.62548907718883,-401.8680023561643,37544.809808113045,28924.500191886953,33234.655,23.83858669218821,70.4828310259139,90.2263292528568,86.86344422422358,1.0,1968.7455882352879,66.89251729120876
45,1627430400000,39465.6,40893.0,38746.8,40015.5,10022.39273758,37273.8,33591.645000000004,,,895.1985237530826,-142.45469713431493,38810.63619312344,28372.65380687657,33591.645000000004,27.482151447476998,71.66718003434985,92.44901471474056,84.40954747552526,1.0,3195.3814705882396,64.80437993416459
46,1627516800000,40016.1,40648.9,39255.0,40022.4,7328.6256963,38426.939999999995,33901.945,,,1197.8195791401522,125.6001581205785,39827.613209231764,27976.276790768236,33901.945,26.9738136179339,71.68253081692507,92.5083899836503,91.72791131708256,1.0,4203.264117647057,64.84574536139111
47,1627603200000,40022.4,42308.9,38320.0,42217.2,7634.61483282,39792.7,34337.305,,,1596.3492427153178,419.74997503952636,41276.56716350844,27398.042836491553,34337.305,32.84998159109575,76.11543719152806,99.29661192461396,94.75133887433493,1.0,5080.221176470586,68.88733282457028
48,1627689600000,42202.9,42423.4,41026.4,41464.0,5900.90723491,40636.92,34697.33,,,1830.3112384768829,701.8622277269976,42299.41880903137,27095.241190968634,34697.33,34.47798321944132,71.95267945325085,92.70495916784523,94.8366536920365,0.9059681851350279,5601.898823529409,66.45786496832757
49,1627776000000,41464.0,42581.7,39390.1,39852.1,6814.36379395,40714.240000000005,35035.465,34936.236000000004,,1864.1719332931898,934.3241688402361,42917.828612591074,27153.101387408915,35035.465,33.81045916225971,63.898661079569415,79.4916489477599,90.49774001340636,0.7240373565236742,6020.6067647058735,58.74495009087441
50,1627862400000,39852.1,40468.6,38689.0,39147.8,7179.10065784,40540.7,35356.595,34938.818,,1813.2733673140174,1110.1140085349923,43358.71679174373,27354.47320825627,35356.595,21.788825286212056,60.701466244005,74.20001953462516,82.13220921674342,0.6518164751352079,5849.916176470586,60.31066307686282
51,1627948800000,39147.8,39774.0,37653.6,38201.7,9288.5027511,40176.56,35625.715,34891.992,,1677.2591248253302,1223.54303179306,43630.438741710255,27620.991258289738,35625.715,18.3092441242873,56.60423648138027,66.56463026435316,73.41876624891275,0.36618736093430715,5494.855294117646,53.228740557931516
52,1628035200000,38201.6,39959.4,37500.0,39719.8,8111.31285721,39677.08,36018.28,34883.254,,1672.6831898290693,1313.3710634002618,44017.539125094016,28019.020874905982,36018.28,18.09173264515517,61.13711608185969,73.65872964739022,71.47445981545617,0.5019584399484682,5035.37735294117,56.504346440809535
53,1628121600000,39725.3,41350.0,37304.2,40864.4,10942.48820985,39557.159999999996,36492.045,34933.598,,1741.3432613866462,1398.9655029975388,44460.824565648676,28523.265434351324,36492.045,19.288781464647805,64.17551537173745,83.82606402516556,74.68314131230298,0.5006043230405394,4379.858529411758,61.828693018359914
54,1628208000000,40864.5,43376.7,39856.1,42839.6,8605.00430412,40154.66,37058.015,35028.566,,1932.8582090584023,1505.7440442097118,45140.99724401736,28975.03275598264,37058.015,21.055487108770095,68.72031015152191,94.61651030390507,84.03376799215361,0.653386624882952,4285.867352941175,60.08777202004644
55,1628294400000,42839.5,44707.3,42411.0,44574.4,8389.71456376,41239.979999999996,37697.83,35203.594,,2199.2672625441555,1644.4486878766006,46029.74798041723,29365.912019582775,37697.83,19.68563135523818,72.07154082318517,98.77613039874755,92.40623490927273,0.7927397483928474,4834.855000000003,64.28120203245672
56,1628380800000,44574.9,45317.9,43265.5,43792.8,8345.60050629,42358.200000000004,38345.805,35369.88,,2320.5795721122704,1779.6748647237348,46454.241857119865,30237.368142880136,38345.805,10.96476669496143,68.51017348140832,84.91478649640453,92.76914239968572,0.610210369771644,5653.832058823529,65.56567678168334
57,1628467200000,43792.5,46457.0,42780.0,46269.0,7845.11311519,43668.04,39170.13,35583.25,,2586.711101578876,1941.082112094763,46975.132673952125,31365.12732604787,39170.13,15.627694268470968,73.05320665930418,98.14082278481013,93.94391322665406,0.8430526866226531,6528.253823529405,72.8784900734847
58,1628553600000,46263.7,46707.6,44632.0,45581.3,6603.16986028,44611.42,39841.995,35862.594000000005,,2710.8812616842915,2095.0419420126686,47422.217689730154,32261.77231026985,39841.995,13.889471895738389,70.03140157833799,88.02241742348517,90.35934223489994,0.6881772832142639,7465.836470588234,72.98196777840141
59,1628640000000,45581.5,46740.0,45337.8,45520.8,7611.35984946,45147.66,40503.55,36122.907999999996,,2772.446130579592,2230.522779726053,47627.55794819881,33379.542051801196,40503.55,7.825246581961869,69.75802432931782,87.07899701138221,91.08074573989249,0.6741659851357203,7966.960000000006,68.68645039012897
60,1628726400000,45520.4,46209.0,43750.0,44415.2,9021.96448908,45115.82,41042.575,36337.712,,2700.8898753770045,2324.5961988562435,47616.25574395918,34468.89425604082,41042.575,7.117499517653861,64.78126846351887,75.36191949808175,83.48777797764971,0.4190942476382666,7904.05941176472,62.30741299512942
61,1628812800000,44411.3,47891.0,44222.3,47807.7,8178.02534973,45918.8,41720.125,36600.708000000006,,2884.674691097178,2436.6118973044304,48148.24648792317,35292.00351207683,41720.125,19.962812499215847,71.5002033936758,99.21317111875163,87.21802920940519,0.9055865960707585,7892.117058823525,64.23652005518802
62,1628899200000,47807.7,48151.3,45969.2,47071.4,6501.92478658,46079.28,42304.275,36910.373999999996,,2937.0556755947764,2536.7006529624996,48441.44873906749,36167.10126093251,42304.275,20.240217841104734,68.44804275832274,90.04434364945469,88.2064780887627,0.7200332998863352,7995.309705882355,61.12836242924713
63,1628985600000,47071.4,47377.6,45486.7,46980.4,7538.96655666,46359.1,42791.15,37204.308000000005,,2937.3649292542177,2616.833508220843,48788.352520008775,36793.94747999123,42791.15,22.97986738810054,68.06134477199703,89.20540974085239,92.82097483635289,0.6965243517793772,7772.323823529412,66.2017624905633
64,1629072000000,46980.5,48045.0,45627.7,45887.0,8152.33972192,46432.34,43112.225,37427.96,,2816.9101857765127,2656.848843731977,49050.149663003016,37174.30033699698,43112.225,15.526764988746159,63.42482103601049,79.12529616210783,86.12501651747164,0.4146511593646208,7518.038823529409,57.03642251814694
65,1629158400000,45887.0,47172.9,44390.7,44684.3,10153.62758384,46486.16,43345.665,37631.831999999995,,2594.4933903364217,2644.377753052866,49143.709082714406,37547.620917285596,43345.665,9.347745225673206,58.68883538414829,68.03753998764648,78.78941529686891,0.0,7284.113529411763,52.87093075797638
66,1629244800000,44684.4,46015.3,44206.8,44708.3,9385.036469,45866.28,43579.96,37807.82,,2392.582870942206,2594.018776630734,49197.81327092116,37962.10672907884,43579.96,4.362085547017256,58.755020576125276,68.25879728222291,71.8072111439924,0.004607594074893904,6714.2861764705885,52.044278876547814
67,1629331200000,44708.3,47049.2,43925.6,46765.7,7253.81598237,45805.14,43807.385,38042.225999999995,,2371.2480438277344,2549.4646300701343,49552.97041465528,38061.79958534472,43807.385,4.916050468430299,64.06937317002027,83.29636416240712,73.19756714409218,0.3745752377744488,5992.335294117642,58.07020092130124
68,1629417600000,46765.6,49400.4,46632.5,49319.4,7915.8350641,46272.94,44200.155000000006,38358.612,,2531.2239138226287,2545.816486820633,50313.48877838145,38086.821221618564,44200.155000000006,12.619882720447192,69.34854910091134,98.84110224053566,83.46542122838856,0.7420939985866083,5825.248235294115,56.94714765170164
69,1629504000000,49319.9,49776.4,48195.9,48821.3,6635.9862635,46859.8,44648.615000000005,38659.21,,2587.9808044018428,2554.249350336875,50736.16493122024,38561.06506877977,44648.615000000005,5.516220363526341,67.27234865282698,86.34869361385857,89.49538667226712,0.5975557930282983,5749.13029411764,55.37769997146573
70,1629590400000,48821.3,49490.0,48034.0,49237.4,5705.20110463,47770.42,45153.095,38950.454,,2636.148957369587,2570.6292717434176,51001.15966327959,39305.03033672041,45153.095,8.021052493017965,68.13070998854585,92.29603796238065,92.49527793892496,0.6573120691142179,5827.06735294118,55.98091693641107
71,1629676800000,49232.9,50531.2,49002.8,49478.2,7078.66982677,48724.4,45716.92,39234.544,,2663.0550720039173,2589.1144317955177,50913.572186398414,40520.26781360158,45716.92,8.693608196692487,68.64325235301585,84.47177490709609,87.70550216111178,0.7769987530968353,6181.704411764709,57.160704973216184
72,1629763200000,49481.7,49897.1,47567.0,47662.5,5769.06409098,48903.759999999995,46114.055,39514.12,,2508.944990056414,2573.080543447697,50579.28688220941,41648.82311779059,46114.055,7.3112357931519005,60.71422154746538,57.696277944906534,78.15469693812776,0.15809288764563278,6313.906470588234,55.97387915370739
73,1629849600000,47662.5,49250.0,47130.0,48983.2,4955.54961864,48836.520000000004,46519.995,39809.214,,2464.9664929174105,2551.4577333416396,50446.03240556549,42593.95759443451,46519.995,2.45880893663573,63.97396544941454,77.17218191470535,73.11341158890265,0.41253440392437596,5877.101764705883,61.753143179503134
74,1629936000000,48983.3,49342.3,46275.0,46829.5,5422.08985861,48438.159999999996,46719.490000000005,40068.547999999995,,2230.6144909661452,2487.289084866541,50264.15837484121,43174.8216251588,46719.490000000005,-0.5139001601821944,55.83743438097295,43.961184449557976,59.60988143638995,0.0,5200.229705882353,52.46100797833083
75,1630022400000,46829.4,49164.0,46344.1,49054.1,4508.67334764,48401.5,46943.475,40392.116,,2199.0462331300732,2429.6405145192475,50483.785059232,43403.164940767994,46943.475,4.413968378302434,61.31105078460148,77.63867021920797,66.25734552782376,0.40511952692926917,4592.557352941185,51.96579894646771
76,1630108800000,49053.7,49286.0,48350.0,48890.0,3254.33980409,48283.86,47198.33500000001,40693.587999999996,,2136.162313365283,2370.9448742884547,50521.950826340246,43874.71917365977,47198.33500000001,6.544337176106523,60.71326581834862,75.15441443623595,65.58475636833397,0.3608755856524842,3985.291176470593,53.088374546458105
77,1630195200000,48892.0,49634.8,47750.0,48763.2,3663.59402625,48504.0,47323.045,40998.651999999995,,2052.4354552775912,2307.242990486282,50684.77663859034,43961.31336140966,47323.045,9.128262051772085,60.224640684085486,73.23483105244036,75.34263856929476,0.32471090609854136,3659.6097058823507,51.31498661945633
78,1630281600000,48763.2,48869.4,46833.1,46981.0,5164.10791857,48103.56,47393.03,41253.002,,1821.2781111316508,2210.050014615356,50663.8573932446,44122.202606755396,47393.03,5.083396147918836,53.68482351512864,46.25469298776798,64.88131282548143,0.0,3300.6317647058822,49.1204907170712
79,1630368000000,46981.0,48248.9,46688.9,47095.5,4456.80469762,48156.759999999995,47471.765,41533.123999999996,,1628.5505268448687,2093.7501170612586,50632.488148442346,44311.04185155765,47471.765,0.7052177129819567,54.03020392254429,47.988070727867296,55.82586492269187,0.022049697278221838,3007.711176470584,52.51187598532403
80,1630454400000,47095.5,49125.0,46503.8,48815.3,4693.04992712,48109.0,47691.770000000004,41854.926,,1596.1861741775065,1994.2373284845082,50570.84300365922,44812.69699634079,47691.770000000004,-1.0221130021857494,58.978371636985266,74.02355577086118,56.08877316216549,0.33794949310535377,2788.5326470588334,54.61802665752789
81,1630540800000,48815.3,50380.8,48595.0,49248.9,5074.7017701,48180.780000000006,47763.83,42183.518,,1587.228505572857,1912.8355639021781,50721.96008510432,44805.69991489568,47763.83,0.8758472224213582,60.14322172547762,69.87218645740339,63.96127098537729,0.41231558705363147,2652.7052941176516,56.040195311017904
82,1630627200000,49248.8,51027.0,48322.5,50011.0,5689.38477589,48430.340000000004,47910.810000000005,42546.367999999995,,1622.9166170014287,1854.8517745220283,51005.67411003768,44815.94588996233,47910.810000000005,1.5711633839317236,62.17618637799049,78.61952861952862,74.1717569492644,0.5676640879124042,2615.3561764705883,50.84610053474195
83,1630713600000,50010.9,50548.5,49368.0,49902.6,3290.90016352,49014.659999999996,48056.92,42916.638,,1623.73531835428,1808.6284832884787,51237.03073052485,44876.80926947515,48056.92,0.8577514945976238,61.69415681561921,76.33838383838382,74.94336630510527,0.5354394761169207,2772.8635294117703,50.19614309026923
84,1630800000000,49902.8,51885.2,49460.9,51768.0,3909.50809089,49949.159999999996,48350.97,43321.594000000005,,1754.679482452906,1797.8386831213643,51753.903299434365,44948.03670056564,48350.97,8.61369000786782,66.50631503240122,97.91094791629537,84.28962012473595,0.85714159262488,3087.3920588235196,55.27214972846965
85,1630886400000,51768.0,52827.3,50969.3,52667.2,4595.47308147,50719.54,48750.115,43739.376000000004,,1909.005770764321,1820.0721006499557,52211.29436852444,45288.93563147556,48750.115,7.520945956981169,68.5568621825061,97.55658318453054,90.60197164640324,1.0,3516.3926470588267,62.78511607172895
86,1630972800000,52667.2,52920.0,42478.9,46861.7,12542.16788427,50242.1,48857.785,44059.943999999996,,1545.0448197745354,1765.0666444748717,51920.3590561004,45795.210943899605,48857.785,0.0687600764475322,48.0874096752232,41.97642010899231,79.14798373660607,0.0,2894.8864705882224,57.2214393662021
87,1631059200000,46864.0,47338.5,44408.0,46048.1,7277.52729618,49449.52,48821.905,44385.255999999994,,1177.3803160671596,1647.5293787933294,51996.44628684748,45647.36371315252,48821.905,-6.127928144640305,46.013926191578626,34.18413768664219,57.90571366005501,0.0,1942.052647058823,54.76395170609264
88,1631145600000,46047.6,47392.0,45488.6,46393.1,5773.34274763,48747.62,48675.59,44670.238,,903.4280089908134,1498.7091048328264,52010.61602022821,45340.56397977178,48675.59,-5.10717938228677,47.05642436822766,37.48838723889243,37.88298167817564,0.04624500451354662,1096.5832352941216,56.079302976718786
89,1631232000000,46393.0,47032.0,44119.1,44850.3,6238.14750095,47364.079999999994,48477.04,44921.45,,555.4251700108653,1310.052317868434,52203.57090442025,44750.50909557975,48477.04,-8.024288807953528,43.05265782698652,22.71216634262675,31.461563756053792,0.0,17.777352941178833,51.418555189231135
90,1631318400000,44850.4,45984.0,44728.0,45170.5,4077.01413921,45864.740000000005,48273.695,45152.166,,301.986761465203,1108.4392065877878,52247.69144110299,44299.69855889701,48273.695,-3.853685532449288,44.11542505773736,25.778893028512314,28.65981553667716,0.04167027584692486,-1321.985588235293,50.866267901989026
91,1631404800000,45170.5,46443.0,44738.1,46025.5,4130.89318869,45697.5,48101.060000000005,45387.542,,168.1875893970573,920.3888831496417,52150.028514770056,44052.091485229954,48101.060000000005,-2.2719792761516495,46.96174299224611,33.96768539713248,27.486248256090516,0.15327218645084267,-1772.3552941176458,49.5012166388871
92,1631491200000,46025.5,46852.2,43375.0,44938.3,7349.33068202,45475.54,47964.85,45578.54,,-25.28569458108541,731.2539676034963,52240.60450254095,43689.09549745905,47964.85,-7.942182061771616,43.89989944807792,23.554989416823915,27.7671892808229,0.03321968445990908,-1907.9264705882379,48.0346823215144
93,1631577600000,44938.3,47245.4,44645.0,47108.8,4812.62856794,45618.68000000001,47871.13,45775.858,,-3.4338721185922623,584.3163996590786,52135.64636043282,43606.61363956718,47871.13,-4.345477767016113,50.79698388803857,44.34302899119826,33.95523460171822,0.3036489965771481,-2004.1905882352949,54.9235445299855
94,1631664000000,47108.1,48444.2,46693.0,48124.3,4581.98096023,46273.48,47935.869999999995,45949.03399999999,,94.73418105993915,486.39995593925073,52174.40218890681,43697.33781109318,47935.869999999995,-3.772570034592384,53.667079721005685,54.069015716734846,40.655678041585674,0.416183220070616,-1681.7305882352885,56.39925396544616
95,1631750400000,48124.3,48520.0,47012.4,47738.6,4513.31261248,46787.100000000006,47870.095,46103.496,,139.79879046123824,417.07972284364826,52077.89075762646,43662.29924237354,47870.095,-4.3364473995342925,52.416455833528694,50.37496049266838,49.59566840020049,0.3671472309433436,-1249.9714705882361,56.48461290851416
96,1631836800000,47738.6,48139.1,46750.6,47300.3,4304.23330468,47042.06,47790.61,46249.054000000004,,138.54856944560015,361.3734921640387,51978.349927884636,43602.870072115365,47790.61,-8.630234894143095,50.96307022758591,46.1771269310705,50.207034380157914,0.3101611126671918,-890.4232352941181,58.742459564714935
97,1631923200000,47300.3,48800.0,47030.0,48294.0,3567.69106924,47713.2,47767.15,46370.59,,215.25966614906793,332.15072696104454,51938.05616700966,43596.243832990345,47767.15,-8.303460218124368,54.07232403271892,55.69432339504458,50.748803606261156,0.43207253408583757,-373.7564705882396,61.18931402315531
98,1632009600000,48294.0,48366.5,46816.2,47242.5,3934.78015558,47739.94,47780.225,46486.16,,189.02750925122382,303.5260834190804,51942.82269753206,43617.62730246794,47780.225,0.8126038961454726,50.42857645988068,45.623545411881885,49.16499857933232,0.2892040280918577,-66.73235294118058,56.84799355138494
99,1632096000000,47242.4,47353.6,42470.5,43018.6,10832.50206904,46718.8,47576.380000000005,46549.49,,-170.6281978254483,208.69522717017466,52224.15939648594,42928.60060351407,47576.380000000005,-6.578990229781468,39.04603541886041,5.2452270443561755,35.52103195042755,0.0,-572.4614705882414,47.67052575391038
100,1632182400000,43010.4,43648.0,39571.0,40730.4,10034.90921846,45317.159999999996,47172.134999999995,46581.142,,-632.999726756454,40.35623638484893,52650.702432924336,41693.567567075654,47172.134999999995,-12.205909930571567,34.50264606439403,12.562574493444593,21.143782316560884,0.0,-1700.8147058823524,40.65355786066442
101,1632268800000,40730.3,44000.0,40568.0,43556.4,6328.61560322,44568.380000000005,46887.509999999995,46688.236000000004,,-762.6070531068835,-120.23642151349756,52494.89556723177,41280.12443276822,46887.509999999995,-2.884930535581705,43.280673556331095,43.183443493336235,20.330415010379003,0.4485524752193172,-2638.767058823534,44.604655542739756
102,1632355200000,43550.7,44978.2,43064.1,44865.7,5371.73422624,43882.72,46630.244999999995,46791.153999999995,,-751.0149919500182,-246.39213560080168,52111.516472742354,41148.973527257636,46630.244999999995,-0.6747766794700145,46.835716418514764,57.37024596380971,37.705421316863514,0.6302132500127396,-3300.028235294114,48.446021416083035
103,1632441600000,44865.6,45144.1,40683.0,42803.9,9621.77082743,42995.0,46275.31,46829.944,,-897.848391420288,-376.683386764699,51782.30040344171,40768.319596558285,46275.31,-6.999598048907668,42.33571429367534,35.02979737783076,45.19449561165891,0.40026556604353764,-4056.9823529411733,49.05203081838299
104,1632528000000,42803.8,42969.9,41631.2,42676.6,4355.13841987,42926.6,45820.740000000005,46826.683999999994,,-1012.8118993651369,-503.9090892847866,50925.30871925524,40716.17128074477,45820.740000000005,-5.032900666024314,42.06696748939645,33.65044966951998,42.01683100372015,0.38653274914619884,-4389.239705882355,49.51006452545023
105,1632614400000,42676.5,43930.0,40751.0,43170.6,5337.89083769,43414.64,45345.91,46798.608,,-1051.9336004687648,-613.5139915215823,49491.34281113071,41200.4771888693,45345.91,-8.359796895696778,43.56414990233637,39.003142268934866,35.894463105428535,0.46303796376256773,-4024.6132352941277,52.93641903551539
